original_question_id,question,answer,question tokens,answer tokens,combined_unique_tokens,interrogative_keyword,is_duplicate,question_type,is_numeric_answer,question_length,answer_length
1407,Why did Regulus Black decide to leave the Death Eaters and betray Voldemort?,Because Voldemort mistreated Kreacher and Regulus realized how ruthless and dangerous he truly was.,"['why', 'do', 'regulus', 'black', 'decide', 'leave', 'death', 'eater', 'betray', 'voldemort']","['voldemort', 'mistreat', 'kreacher', 'regulus', 'realize', 'how', 'ruthless', 'dangerous', 'truly', 'be']","['why', 'do', 'regulus', 'black', 'decide', 'leave', 'death', 'eater', 'betray', 'voldemort', 'mistreat', 'kreacher', 'realize', 'how', 'ruthless', 'dangerous', 'truly', 'be']","['why', 'do']",False,EX,False,13,14
1408,What was the second true prophecy made by Professor Trelawney that occurs in Harry Potter and the Prisoner of Azkaban?,"That the Dark Lord would rise again, and his servant would break free and return to him — referring to Peter Pettigrew escaping to rejoin Voldemort","['what', 'be', 'second', 'true', 'prophecy', 'make', 'professor', 'trelawney', 'occur', 'harry', 'potter', 'prisoner', 'azkaban']","['dark', 'lord', 'would', 'rise', 'servant', 'break', 'free', 'return', 'refer', 'peter', 'pettigrew', 'escape', 'rejoin', 'voldemort']","['what', 'be', 'second', 'true', 'prophecy', 'make', 'professor', 'trelawney', 'occur', 'harry', 'potter', 'prisoner', 'azkaban', 'dark', 'lord', 'would', 'rise', 'servant', 'break', 'free', 'return', 'refer', 'peter', 'pettigrew', 'escape', 'rejoin', 'voldemort']",['what'],False,EX,False,20,25
1409,What gift did Ron bring back for Harry from his family’s trip to Egypt?,A Pocket Sneakoscope,"['what', 'gift', 'do', 'ron', 'bring', 'back', 'harry', 'family', 'trip', 'egypt']","['pocket', 'sneakoscope']","['what', 'gift', 'do', 'ron', 'bring', 'back', 'harry', 'family', 'trip', 'egypt', 'pocket', 'sneakoscope']","['what', 'do']",False,FR,False,15,3
1410,Why did Voldemort imprison Ollivander in Harry Potter and the Deathly Hallows?,Because Ollivander knew the secrets of wandlore and Voldemort wanted to force him to reveal information about wand cores and the Elder Wand.,"['why', 'do', 'voldemort', 'imprison', 'ollivander', 'harry', 'potter', 'deathly', 'hallows']","['ollivander', 'know', 'secret', 'wandlore', 'voldemort', 'want', 'force', 'reveal', 'information', 'wand', 'core', 'elder']","['why', 'do', 'voldemort', 'imprison', 'ollivander', 'harry', 'potter', 'deathly', 'hallows', 'know', 'secret', 'wandlore', 'want', 'force', 'reveal', 'information', 'wand', 'core', 'elder']","['why', 'do']",False,EX,False,12,23
1411,Why did Voldemort want to obtain the Elder Wand in Harry Potter and the Deathly Hallows?,"Voldemort wanted the Elder Wand because it was the most powerful and he feared his own wand shared a core with Harry’s, making it less effective—so he sought the Elder Wand to be unbeatable.","['why', 'do', 'voldemort', 'want', 'obtain', 'elder', 'wand', 'harry', 'potter', 'deathly', 'hallows']","['voldemort', 'want', 'elder', 'wand', 'be', 'powerful', 'feared', 'share', 'core', 'harrys', 'make', 'less', 'effectiveso', 'seek', 'unbeatable']","['why', 'do', 'voldemort', 'want', 'obtain', 'elder', 'wand', 'harry', 'potter', 'deathly', 'hallows', 'be', 'powerful', 'feared', 'share', 'core', 'harrys', 'make', 'less', 'effectiveso', 'seek', 'unbeatable']","['why', 'do']",False,EX,False,16,36
1412,How did Harry become the true master of the Elder Wand in Harry Potter and the Deathly Hallows?,"By disarming Draco Malfoy at Malfoy Manor, who was the wand’s previous master.","['how', 'do', 'harry', 'become', 'true', 'master', 'elder', 'wand', 'potter', 'deathly', 'hallows']","['disarm', 'draco', 'malfoy', 'manor', 'who', 'be', 'wands', 'previous', 'master']","['how', 'do', 'harry', 'become', 'true', 'master', 'elder', 'wand', 'potter', 'deathly', 'hallows', 'disarm', 'draco', 'malfoy', 'manor', 'who', 'be', 'wands', 'previous']","['how', 'do']",False,EX,False,18,14
1413,"In Harry Potter and the Deathly Hallows, during the Battle of Hogwarts, Narcissa Malfoy lies to Voldemort about Harry’s death. What was her desperate motivation for this lie?","Her desperate need to know if her son, Draco, was alive (or to find Draco / to ensure Draco's safety).","['harry', 'potter', 'deathly', 'hallow', 'battle', 'hogwarts', 'narcissa', 'malfoy', 'lie', 'voldemort', 'harrys', 'death', 'what', 'be', 'desperate', 'motivation']","['desperate', 'need', 'know', 'son', 'draco', 'be', 'alive', 'find', 'ensure', 'dracos', 'safety']","['harry', 'potter', 'deathly', 'hallow', 'battle', 'hogwarts', 'narcissa', 'malfoy', 'lie', 'voldemort', 'harrys', 'death', 'what', 'be', 'desperate', 'motivation', 'need', 'know', 'son', 'draco', 'alive', 'find', 'ensure', 'dracos', 'safety']",['what'],False,EX,False,29,20
1414,How did Harry survive Voldemort’s Killing Curse as a baby?,"Because his mother, Lily, sacrificed herself to protect him, invoking powerful ancient magic that shielded him from the curse.","['how', 'do', 'harry', 'survive', 'voldemorts', 'kill', 'curse', 'baby']","['mother', 'lily', 'sacrifice', 'protect', 'invoke', 'powerful', 'ancient', 'magic', 'shield', 'curse']","['how', 'do', 'harry', 'survive', 'voldemorts', 'kill', 'curse', 'baby', 'mother', 'lily', 'sacrifice', 'protect', 'invoke', 'powerful', 'ancient', 'magic', 'shield']","['how', 'do']",False,EX,False,11,19
1415,Why was Voldemort unable to kill Harry with the Killing Curse during their duel in the graveyard at the end of The Goblet of Fire?," Because their wands shared twin cores from the same phoenix, they triggered Priori Incantatem, preventing Voldemort’s spell from working properly against Harry.","['why', 'be', 'voldemort', 'unable', 'kill', 'harry', 'curse', 'duel', 'graveyard', 'end', 'goblet', 'fire']","['wand', 'share', 'twin', 'core', 'phoenix', 'trigger', 'priori', 'incantatem', 'prevent', 'voldemorts', 'spell', 'work', 'properly', 'harry']","['why', 'be', 'voldemort', 'unable', 'kill', 'harry', 'curse', 'duel', 'graveyard', 'end', 'goblet', 'fire', 'wand', 'share', 'twin', 'core', 'phoenix', 'trigger', 'priori', 'incantatem', 'prevent', 'voldemorts', 'spell', 'work', 'properly']",['why'],False,EX,False,25,23
1416,Why was Voldemort unable to harm Harry during the Battle of the Seven Potters?,"Because Harry's wand, retaining a memory of Voldemort due to their shared cores, acted of its own accord to defend Harry. It unleashed a protective golden flame charm that destroyed the wand Voldemort was using","['why', 'be', 'voldemort', 'unable', 'harm', 'harry', 'battle', 'seven', 'potter']","['harrys', 'wand', 'retain', 'memory', 'voldemort', 'due', 'share', 'core', 'act', 'accord', 'defend', 'harry', 'unleash', 'protective', 'golden', 'flame', 'charm', 'destroy', 'be', 'use']","['why', 'be', 'voldemort', 'unable', 'harm', 'harry', 'battle', 'seven', 'potter', 'harrys', 'wand', 'retain', 'memory', 'due', 'share', 'core', 'act', 'accord', 'defend', 'unleash', 'protective', 'golden', 'flame', 'charm', 'destroy', 'use']",['why'],False,EX,False,14,36
1417,"Why did Harry have to return to Privet Drive each year, even though the Dursleys treated him poorly?",Because his mother’s protection—sealed by Dumbledore—could only remain active as long as he called his aunt’s home his home. Living there kept him safe from Voldemort until he came of age.,"['why', 'do', 'harry', 'have', 'return', 'privet', 'drive', 'year', 'even', 'though', 'dursleys', 'treat', 'poorly']","['mother', 'protectionsealed', 'dumbledorecould', 'remain', 'active', 'long', 'call', 'aunt', 'home', 'living', 'keep', 'safe', 'voldemort', 'come', 'age']","['why', 'do', 'harry', 'have', 'return', 'privet', 'drive', 'year', 'even', 'though', 'dursleys', 'treat', 'poorly', 'mother', 'protectionsealed', 'dumbledorecould', 'remain', 'active', 'long', 'call', 'aunt', 'home', 'living', 'keep', 'safe', 'voldemort', 'come', 'age']","['why', 'do', 'have']",False,EX,False,18,35
1418,Why could Harry sometimes see through Voldemort’s eyes and feel his emotions?,"Because a piece of Voldemort’s soul was unintentionally attached to Harry when he was a baby, creating a magical connection between them.","['why', 'could', 'harry', 'sometimes', 'see', 'voldemorts', 'eye', 'feel', 'emotion']","['piece', 'voldemorts', 'soul', 'be', 'unintentionally', 'attach', 'harry', 'when', 'baby', 'create', 'magical', 'connection']","['why', 'could', 'harry', 'sometimes', 'see', 'voldemorts', 'eye', 'feel', 'emotion', 'piece', 'soul', 'be', 'unintentionally', 'attach', 'when', 'baby', 'create', 'magical', 'connection']","['why', 'could']",False,EX,False,13,23
1419,Why did Albus Dumbledore put on Marvolo Gaunt’s ring even though he suspected it was cursed?,"Because the ring contained the Resurrection Stone, and he was overcome with the desire to see his lost family again — especially his sister, Ariana.","['why', 'do', 'albus', 'dumbledore', 'put', 'marvolo', 'gaunts', 'ring', 'even', 'though', 'suspect', 'be', 'curse']","['ring', 'contain', 'resurrection', 'stone', 'be', 'overcome', 'desire', 'see', 'lose', 'family', 'especially', 'sister', 'ariana']","['why', 'do', 'albus', 'dumbledore', 'put', 'marvolo', 'gaunts', 'ring', 'even', 'though', 'suspect', 'be', 'curse', 'contain', 'resurrection', 'stone', 'overcome', 'desire', 'see', 'lose', 'family', 'especially', 'sister', 'ariana']","['why', 'do']",False,EX,False,17,24
1420,"Who had Severus Snape’s true allegiance, and why?","Albus Dumbledore — because Snape loved Lily Potter and regretted his role in her death, so he agreed to protect her son, Harry, in her memory.","['who', 'severus', 'snapes', 'true', 'allegiance', 'why']","['albus', 'dumbledore', 'snape', 'love', 'lily', 'potter', 'regret', 'role', 'death', 'agree', 'protect', 'son', 'harry', 'memory']","['who', 'severus', 'snapes', 'true', 'allegiance', 'why', 'albus', 'dumbledore', 'snape', 'love', 'lily', 'potter', 'regret', 'role', 'death', 'agree', 'protect', 'son', 'harry', 'memory']","['who', 'why']",False,EX,False,9,25
1421,Why was Sirius Black sent to Azkaban?,He was wrongly accused of betraying the Potters to Voldemort and of killing Peter Pettigrew and twelve Muggles with a single curse.,"['why', 'be', 'sirius', 'black', 'sent', 'azkaban']","['be', 'wrongly', 'accuse', 'betraying', 'potter', 'voldemort', 'kill', 'peter', 'pettigrew', 'twelve', 'muggles', 'single', 'curse']","['why', 'be', 'sirius', 'black', 'sent', 'azkaban', 'wrongly', 'accuse', 'betraying', 'potter', 'voldemort', 'kill', 'peter', 'pettigrew', 'twelve', 'muggles', 'single', 'curse']",['why'],False,EX,False,7,22
1422,"In Harry Potter and the Order of the Phoenix, Aunt Petunia refers to ""that boy,"" which Harry assumes means his father. Who is she actually talking about, and what does this reveal?","She’s actually talking about Severus Snape, revealing that she knew more about the wizarding world—and Harry’s past—than she let on","['harry', 'potter', 'order', 'phoenix', 'aunt', 'petunia', 'refers', 'boy', 'which', 'assumes', 'mean', 'father', 'who', 'be', 'actually', 'talk', 'what', 'do', 'reveal']","['shes', 'actually', 'talk', 'severus', 'snape', 'reveal', 'know', 'wizarding', 'worldand', 'harrys', 'pastthan', 'let']","['harry', 'potter', 'order', 'phoenix', 'aunt', 'petunia', 'refers', 'boy', 'which', 'assumes', 'mean', 'father', 'who', 'be', 'actually', 'talk', 'what', 'do', 'reveal', 'shes', 'severus', 'snape', 'know', 'wizarding', 'worldand', 'harrys', 'pastthan', 'let']","['what', 'who', 'which', 'do']",False,EX,False,32,24
1423,What was the core reason for Aunt Petunia’s lifelong animosity toward Severus Snape?,"Her animosity was rooted in jealousy of her sister, Lily. Snape was the one who revealed Lily's magical ability and represented the magical world that Petunia was desperate to join but was rejected from, making Snape the focal point of her bitterness and resentment.","['what', 'be', 'core', 'reason', 'aunt', 'petunia', 'lifelong', 'animosity', 'toward', 'severus', 'snape']","['animosity', 'be', 'root', 'jealousy', 'sister', 'lily', 'snape', 'one', 'who', 'reveal', 'lilys', 'magical', 'ability', 'represent', 'world', 'petunia', 'desperate', 'join', 'reject', 'make', 'focal', 'point', 'bitterness', 'resentment']","['what', 'be', 'core', 'reason', 'aunt', 'petunia', 'lifelong', 'animosity', 'toward', 'severus', 'snape', 'root', 'jealousy', 'sister', 'lily', 'one', 'who', 'reveal', 'lilys', 'magical', 'ability', 'represent', 'world', 'desperate', 'join', 'reject', 'make', 'focal', 'point', 'bitterness', 'resentment']",['what'],False,EX,False,14,45
1424,"When did Lily Evans first meet Severus Snape: On the Hogwarts Express during their first journey to school, As children, in a park near their homes before they attended Hogwarts, During the Sorting Ceremony of their first year, or In their first Potions class, taught by Professor Slughorn?","As children, in a park near their homes before they attended Hogwarts","['when', 'do', 'lily', 'evans', 'first', 'meet', 'severus', 'snape', 'hogwarts', 'express', 'journey', 'school', 'child', 'park', 'near', 'home', 'attend', 'sort', 'ceremony', 'year', 'potion', 'class', 'taught', 'professor', 'slughorn']","['child', 'park', 'near', 'home', 'attend', 'hogwarts']","['when', 'do', 'lily', 'evans', 'first', 'meet', 'severus', 'snape', 'hogwarts', 'express', 'journey', 'school', 'child', 'park', 'near', 'home', 'attend', 'sort', 'ceremony', 'year', 'potion', 'class', 'taught', 'professor', 'slughorn']","['when', 'do']",False,MCQ,False,48,12
1425,Why was it significant that Dumbledore bequeathed Harry the specific Golden Snitch he caught in his first Quidditch match?,"The Snitch was significant for two reasons. First, because of its 'flesh memory,' it would only open for the person who first touched it—Harry. Second, Dumbledore knew Harry had almost swallowed it, so he enchanted the Snitch to reveal its secret—the hidden Resurrection Stone—only when Harry pressed it to his lips, whispering the clue 'I open at the close'.","['why', 'be', 'significant', 'dumbledore', 'bequeath', 'harry', 'specific', 'golden', 'snitch', 'catch', 'first', 'quidditch', 'match']","['snitch', 'be', 'significant', 'two', 'reason', 'first', 'flesh', 'memory', 'would', 'open', 'person', 'who', 'touch', 'itharry', 'second', 'dumbledore', 'know', 'harry', 'almost', 'swallow', 'enchanted', 'reveal', 'secretthe', 'hidden', 'resurrection', 'stoneonly', 'when', 'press', 'lip', 'whisper', 'clue', 'close']","['why', 'be', 'significant', 'dumbledore', 'bequeath', 'harry', 'specific', 'golden', 'snitch', 'catch', 'first', 'quidditch', 'match', 'two', 'reason', 'flesh', 'memory', 'would', 'open', 'person', 'who', 'touch', 'itharry', 'second', 'know', 'almost', 'swallow', 'enchanted', 'reveal', 'secretthe', 'hidden', 'resurrection', 'stoneonly', 'when', 'press', 'lip', 'whisper', 'clue', 'close']",['why'],False,EX,False,19,62
1426,What was the deeper significance of Dumbledore bequeathing the Deluminator to Ron Weasley?,"Beyond putting out lights, its true purpose was one of guidance. Dumbledore enchanted it so that when Ron was lost, it would reveal a path of light to lead him back to his friends, showing Dumbledore's faith in Ron's loyalty","['what', 'be', 'deep', 'significance', 'dumbledore', 'bequeath', 'deluminator', 'ron', 'weasley']","['beyond', 'put', 'light', 'true', 'purpose', 'be', 'one', 'guidance', 'dumbledore', 'enchant', 'when', 'ron', 'lose', 'would', 'reveal', 'path', 'lead', 'back', 'friends', 'show', 'dumbledores', 'faith', 'loyalty']","['what', 'be', 'deep', 'significance', 'dumbledore', 'bequeath', 'deluminator', 'ron', 'weasley', 'beyond', 'put', 'light', 'true', 'purpose', 'one', 'guidance', 'enchant', 'when', 'lose', 'would', 'reveal', 'path', 'lead', 'back', 'friends', 'show', 'dumbledores', 'faith', 'loyalty']",['what'],False,EX,False,13,42
1427,Why was it significant that Dumbledore bequeathed his personal copy of The Tales of Beedle the Bard to Hermione Granger?,"Dumbledore trusted only Hermione's sharp intellect to look past the children's stories and decipher the book's true secret: the symbol of the Deathly Hallows hidden within ""The Tale of the Three Brothers,"" which was crucial to their quest","['why', 'be', 'significant', 'dumbledore', 'bequeath', 'personal', 'copy', 'tale', 'beedle', 'bard', 'hermione', 'granger']","['dumbledore', 'trusted', 'hermiones', 'sharp', 'intellect', 'look', 'past', 'childrens', 'story', 'decipher', 'book', 'true', 'secret', 'symbol', 'deathly', 'hallow', 'hidden', 'within', 'tale', 'three', 'brother', 'which', 'be', 'crucial', 'quest']","['why', 'be', 'significant', 'dumbledore', 'bequeath', 'personal', 'copy', 'tale', 'beedle', 'bard', 'hermione', 'granger', 'trusted', 'hermiones', 'sharp', 'intellect', 'look', 'past', 'childrens', 'story', 'decipher', 'book', 'true', 'secret', 'symbol', 'deathly', 'hallow', 'hidden', 'within', 'three', 'brother', 'which', 'crucial', 'quest']",['why'],False,EX,False,20,41
1428,When did Albus Dumbledore and Gellert Grindelwald first meet?,Summer 1899,"['when', 'do', 'albus', 'dumbledore', 'gellert', 'grindelwald', 'first', 'meet']",['summer'],"['when', 'do', 'albus', 'dumbledore', 'gellert', 'grindelwald', 'first', 'meet', 'summer']","['when', 'do']",False,FR,False,9,2
1429,Where did Dumbledore and Grindelwald first meet?,Godric's Hollow,"['where', 'do', 'dumbledore', 'grindelwald', 'first', 'meet']","['godrics', 'hollow']","['where', 'do', 'dumbledore', 'grindelwald', 'first', 'meet', 'godrics', 'hollow']","['where', 'do']",False,FR,False,7,3
1430,Who was Gellert Grindelwald staying with when he first met Dumbledore?,"His great-aunt, Bathilda Bagshot","['who', 'be', 'gellert', 'grindelwald', 'stay', 'when', 'first', 'meet', 'dumbledore']","['greataunt', 'bathilda', 'bagshot']","['who', 'be', 'gellert', 'grindelwald', 'stay', 'when', 'first', 'meet', 'dumbledore', 'greataunt', 'bathilda', 'bagshot']","['who', 'when']",False,FR,False,11,5
1431,When did Lord Voldemort meet Gellert Grindelwald?,"In 1998, during his hunt for the Elder Wand","['when', 'do', 'lord', 'voldemort', 'meet', 'gellert', 'grindelwald']","['hunt', 'elder', 'wand']","['when', 'do', 'lord', 'voldemort', 'meet', 'gellert', 'grindelwald', 'hunt', 'elder', 'wand']","['when', 'do']",False,FR,False,7,9
1432,Why did Voldemort seek out the imprisoned Gellert Grindelwald in Nurmengard?,"Voldemort wanted to force Grindelwald to reveal the location of the Elder Wand, believing he could extract the information through fear or torture—unaware that Grindelwald would refuse to help and that the wand’s allegiance already belonged to Dumbledore","['why', 'do', 'voldemort', 'seek', 'imprison', 'gellert', 'grindelwald', 'nurmengard']","['voldemort', 'want', 'force', 'grindelwald', 'reveal', 'location', 'elder', 'wand', 'believing', 'could', 'extract', 'information', 'fear', 'tortureunaware', 'would', 'refuse', 'help', 'allegiance', 'already', 'belong', 'dumbledore']","['why', 'do', 'voldemort', 'seek', 'imprison', 'gellert', 'grindelwald', 'nurmengard', 'want', 'force', 'reveal', 'location', 'elder', 'wand', 'believing', 'could', 'extract', 'information', 'fear', 'tortureunaware', 'would', 'refuse', 'help', 'allegiance', 'already', 'belong', 'dumbledore']","['why', 'do']",False,EX,False,11,40
1433,When did Dumbledore become the master of the Elder Wand?,"In 1945, after defeating Gellert Grindelwald in a legendary duel.","['when', 'do', 'dumbledore', 'become', 'master', 'elder', 'wand']","['defeat', 'gellert', 'grindelwald', 'legendary', 'duel']","['when', 'do', 'dumbledore', 'become', 'master', 'elder', 'wand', 'defeat', 'gellert', 'grindelwald', 'legendary', 'duel']","['when', 'do']",False,FR,False,10,10
1434,How did Gellert Grindelwald get the Elder Wand? ,"He stole it from the wandmaker Gregorovitch, who had been trying to master it after obtaining it himself.","['how', 'do', 'gellert', 'grindelwald', 'get', 'elder', 'wand']","['stole', 'wandmaker', 'gregorovitch', 'who', 'try', 'master', 'obtain']","['how', 'do', 'gellert', 'grindelwald', 'get', 'elder', 'wand', 'stole', 'wandmaker', 'gregorovitch', 'who', 'try', 'master', 'obtain']","['how', 'do']",False,EX,False,8,18
1435,"How did Grindelwald become the master of the Elder Wand by stealing it, if mastery is usually won in a duel?","The Elder Wand recognizes greater power, not formal duels. When Grindelwald stunned and stole it from Gregorovitch, he demonstrated greater power, which was enough for the wand to switch its allegiance","['how', 'do', 'grindelwald', 'become', 'master', 'elder', 'wand', 'steal', 'mastery', 'be', 'usually', 'duel']","['elder', 'wand', 'recognize', 'great', 'power', 'formal', 'duel', 'when', 'grindelwald', 'stun', 'stole', 'gregorovitch', 'demonstrate', 'which', 'be', 'enough', 'switch', 'allegiance']","['how', 'do', 'grindelwald', 'become', 'master', 'elder', 'wand', 'steal', 'mastery', 'be', 'usually', 'duel', 'recognize', 'great', 'power', 'formal', 'when', 'stun', 'stole', 'gregorovitch', 'demonstrate', 'which', 'enough', 'switch', 'allegiance']","['how', 'do']",False,EX,False,21,31
1436,What crucial choice regarding his quest did Harry make after Dobby's death?,"He had to choose between hunting the Horcruxes (his duty) and seeking the powerful Deathly Hallows (a path of personal glory). He chose duty over power, prioritizing the destruction of the Horcruxes","['what', 'crucial', 'choice', 'regard', 'quest', 'do', 'harry', 'make', 'dobbys', 'death']","['choose', 'hunt', 'horcruxes', 'duty', 'seek', 'powerful', 'deathly', 'hallows', 'path', 'personal', 'glory', 'power', 'prioritize', 'destruction']","['what', 'crucial', 'choice', 'regard', 'quest', 'do', 'harry', 'make', 'dobbys', 'death', 'choose', 'hunt', 'horcruxes', 'duty', 'seek', 'powerful', 'deathly', 'hallows', 'path', 'personal', 'glory', 'power', 'prioritize', 'destruction']","['what', 'do']",False,EX,False,13,32
1437,How old was dumbledore when he died?, 115 years old,"['how', 'old', 'be', 'dumbledore', 'when', 'die']","['year', 'old']","['how', 'old', 'be', 'dumbledore', 'when', 'die', 'year']","['when', 'how']",False,FR,True,7,3
1438,"In Harry Potter and the Half-Blood Prince and Deathly Hallows, Minister for Magic Rufus Scrimgeour repeatedly asked Harry Potter to publicly support the Ministry. What was Harry's primary reason for consistently refusing this request?","Harry believed the Ministry was failing (or acting corruptly/not doing enough) in the fight against Voldemort, and he refused to publicly endorse an institution he didn't trust.","['harry', 'potter', 'halfblood', 'prince', 'deathly', 'hallow', 'minister', 'magic', 'rufus', 'scrimgeour', 'repeatedly', 'ask', 'publicly', 'support', 'ministry', 'what', 'be', 'harrys', 'primary', 'reason', 'consistently', 'refuse', 'request']","['harry', 'believe', 'ministry', 'be', 'fail', 'act', 'corruptlynot', 'enough', 'fight', 'voldemort', 'refuse', 'publicly', 'endorse', 'institution', 'didnt', 'trust']","['harry', 'potter', 'halfblood', 'prince', 'deathly', 'hallow', 'minister', 'magic', 'rufus', 'scrimgeour', 'repeatedly', 'ask', 'publicly', 'support', 'ministry', 'what', 'be', 'harrys', 'primary', 'reason', 'consistently', 'refuse', 'request', 'believe', 'fail', 'act', 'corruptlynot', 'enough', 'fight', 'voldemort', 'endorse', 'institution', 'didnt', 'trust']",['what'],False,EX,False,36,29
1439,How did Minister Rufus Scrimgeour die during the fall of the Ministry in Harry Potter and the Deathly Hallows?,"He was tortured by Lord Voldemort for information about Harry Potter's whereabouts, but he refused to betray Harry and died under interrogation / torture.","['how', 'do', 'minister', 'rufus', 'scrimgeour', 'die', 'fall', 'ministry', 'harry', 'potter', 'deathly', 'hallows']","['be', 'torture', 'lord', 'voldemort', 'information', 'harry', 'potter', 'whereabouts', 'refused', 'betray', 'die', 'interrogation']","['how', 'do', 'minister', 'rufus', 'scrimgeour', 'die', 'fall', 'ministry', 'harry', 'potter', 'deathly', 'hallows', 'be', 'torture', 'lord', 'voldemort', 'information', 'whereabouts', 'refused', 'betray', 'interrogation']","['how', 'do']",False,EX,False,19,24
1440,"What is the wizarding term for a person, like Hogwarts caretaker Argus Filch, who is born to magical parents but possesses no magical abilities themselves?",Squib,"['what', 'be', 'wizarding', 'term', 'person', 'like', 'hogwarts', 'caretaker', 'argus', 'filch', 'who', 'bear', 'magical', 'parent', 'possess', 'ability']",['squib'],"['what', 'be', 'wizarding', 'term', 'person', 'like', 'hogwarts', 'caretaker', 'argus', 'filch', 'who', 'bear', 'magical', 'parent', 'possess', 'ability', 'squib']","['what', 'who']",False,FR,False,25,1
1441,"Before even setting foot at Hogwarts, what nickname was Harry Potter famously known by in the wizarding world?",The Boy Who Lived,"['even', 'set', 'foot', 'hogwarts', 'what', 'nickname', 'be', 'harry', 'potter', 'famously', 'know', 'wizarding', 'world']","['boy', 'who', 'live']","['even', 'set', 'foot', 'hogwarts', 'what', 'nickname', 'be', 'harry', 'potter', 'famously', 'know', 'wizarding', 'world', 'boy', 'who', 'live']",['what'],False,FR,False,18,4
1442,How did the name 'Lord Voldemort' originate?,"It’s an anagram of “Tom Marvolo Riddle,” rearranged to spell “I am Lord Voldemort.”","['how', 'do', 'name', 'lord', 'voldemort', 'originate']","['anagram', 'tom', 'marvolo', 'riddle', 'rearrange', 'spell', 'lord', 'voldemort']","['how', 'do', 'name', 'lord', 'voldemort', 'originate', 'anagram', 'tom', 'marvolo', 'riddle', 'rearrange', 'spell']","['name', 'how', 'do']",False,EX,False,7,15
1443,"After Sirius Black's death, Harry Potter holds onto a shattered piece of the two-way mirror his godfather gave him. In Harry Potter and the Half-Blood Prince, he begins to see a mysterious bright blue eye reflected in its surface. Whose eye is eventually revealed to have been watching him?",Aberforth Dumbledore,"['sirius', 'black', 'death', 'harry', 'potter', 'hold', 'onto', 'shattered', 'piece', 'twoway', 'mirror', 'godfather', 'give', 'halfblood', 'prince', 'begin', 'see', 'mysterious', 'bright', 'blue', 'eye', 'reflect', 'surface', 'whose', 'be', 'eventually', 'reveal', 'have', 'watch']","['aberforth', 'dumbledore']","['sirius', 'black', 'death', 'harry', 'potter', 'hold', 'onto', 'shattered', 'piece', 'twoway', 'mirror', 'godfather', 'give', 'halfblood', 'prince', 'begin', 'see', 'mysterious', 'bright', 'blue', 'eye', 'reflect', 'surface', 'whose', 'be', 'eventually', 'reveal', 'have', 'watch', 'aberforth', 'dumbledore']","['whose', 'have']",False,FR,False,52,2
1444," In Harry Potter and the Order of the Phoenix, after Harry's Dementor attack, a mysterious Howler arrives for Aunt Petunia, stopping her from throwing Harry out. Who sent this Howler, and what was their crucial reason for doing so?",Albus Dumbledore sent it to warn Petunia not to break Lily's blood protection (or to ensure Harry's safety at Privet Drive).,"['harry', 'potter', 'order', 'phoenix', 'harrys', 'dementor', 'attack', 'mysterious', 'howler', 'arrive', 'aunt', 'petunia', 'stop', 'throw', 'who', 'send', 'what', 'be', 'crucial', 'reason']","['albus', 'dumbledore', 'send', 'warn', 'petunia', 'break', 'lilys', 'blood', 'protection', 'ensure', 'harrys', 'safety', 'privet', 'drive']","['harry', 'potter', 'order', 'phoenix', 'harrys', 'dementor', 'attack', 'mysterious', 'howler', 'arrive', 'aunt', 'petunia', 'stop', 'throw', 'who', 'send', 'what', 'be', 'crucial', 'reason', 'albus', 'dumbledore', 'warn', 'break', 'lilys', 'blood', 'protection', 'ensure', 'safety', 'privet', 'drive']","['what', 'who']",False,EX,False,40,23
1445,What was Professor Dumbledore's full name? ,Albus Percival Wulfric Brian Dumbledore,"['what', 'be', 'professor', 'dumbledores', 'full', 'name']","['albus', 'percival', 'wulfric', 'brian', 'dumbledore']","['what', 'be', 'professor', 'dumbledores', 'full', 'name', 'albus', 'percival', 'wulfric', 'brian', 'dumbledore']","['what', 'name']",False,FR,False,7,5
1446,Who became Minister for Magic after Voldemort's defeat at the Battle of Hogwarts?,Kingsley Shacklebolt,"['who', 'become', 'minister', 'magic', 'voldemorts', 'defeat', 'battle', 'hogwarts']","['kingsley', 'shacklebolt']","['who', 'become', 'minister', 'magic', 'voldemorts', 'defeat', 'battle', 'hogwarts', 'kingsley', 'shacklebolt']",['who'],False,FR,False,14,2
1447,"At Bill and Fleur's wedding in Harry Potter and the Deathly Hallows, which member of the Order of the Phoenix sent a desperate Patronus message, warning of the Ministry's fall and the approaching Death Eaters?",Kingsley Shacklebolt,"['bill', 'fleurs', 'wed', 'harry', 'potter', 'deathly', 'hallows', 'which', 'member', 'order', 'phoenix', 'send', 'desperate', 'patronus', 'message', 'warn', 'ministrys', 'fall', 'approach', 'death', 'eater']","['kingsley', 'shacklebolt']","['bill', 'fleurs', 'wed', 'harry', 'potter', 'deathly', 'hallows', 'which', 'member', 'order', 'phoenix', 'send', 'desperate', 'patronus', 'message', 'warn', 'ministrys', 'fall', 'approach', 'death', 'eater', 'kingsley', 'shacklebolt']",['which'],False,FR,False,37,2
