,original_question_id,question,answer,is_duplicate,question_type,is_numeric_answer,STATUS
767,876,Why shouldn't you drop Puffapod beans?,They'll bloom,TRUE,EX,FALSE,edit
768,877,"In Harry Potter and the Goblet of Fire, the pus from which peculiar, slug-like plant, though irritating on its own, was collected by Fred and George Weasley as a key ingredient for their highly effective line of acne remedies?",Bubotuber pus,FALSE,FR,FALSE,edit
769,880,"For students in Professor Binns' notoriously monotonous History of Magic class, what is often considered the most remarkable (and perhaps only exciting) part of the lesson?",His entrance (or floating or drifting through) the blackboard.,FALSE,FR,FALSE,edit
770,881,What is arithmancy?,Numerology,FALSE,FR,FALSE,keep
771,882,How do you get into the Room of Requirement?,"While thinking about what you need the room to become, walk past where it should be three times.",FALSE,EX,FALSE,keep
772,883,Does Blue Sparks do any damage when cast on people?,It only hurts a little.,FALSE,FR,FALSE,delete
773,884,What is another name for Defodio?,Gouging Spell,FALSE,FR,FALSE,keep
774,885,What item in the Headmaster's Office allows you to review bottled memories?,The Pensieve.,TRUE,FR,FALSE,keep
775,886,"Where do Glumbumbles choose to wallow, sulk, and produce their famously gloomy mucus?",Dark and secluded places.,FALSE,FR,FALSE,edit
776,887,What is the correct way to open the Monster Book of Monsters?,Stroke the spine,FALSE,FR,FALSE,keep
777,888,What are the gemstones in the cursed necklace Draco Malfoy buys from Borgin and Burkes?,Opals,FALSE,FR,FALSE,keep
778,889,And where do the Weasleys go on holiday with their winnings?,Egypt,FALSE,FR,FALSE,keep
779,890,What is the primary ingredient in Polyjuice Potion?,A piece of the person you want to turn into,TRUE,FR,FALSE,keep
780,891,Which magical plant looks like it’s defying gravity — much like Luna Lovegood’s general vibe — thanks to its floating fruit?,Dirigible Plum,FALSE,FR,FALSE,edit
781,892,What is Dean Thomas's favorite sport?,Football (soccer),FALSE,FR,FALSE,keep
782,893,What is the correct birth order of the Weasley children?,"Bill, Charlie, Percy, Fred and George, Ron, Ginny",FALSE,FR,FALSE,keep
783,894,Who is Harry Potter's godfather?,Sirius Black.,TRUE,FR,FALSE,keep
784,895,What can't the Blackboard Writing Spell create on a blackboard?,Music scores.,FALSE,FR,FALSE,delete
785,896,What is Voldemort's real name?,Tom Marvolo Riddle,TRUE,FR,FALSE,keep
786,897,"For Harry's 17th birthday, what color did Hermione turn the leaves of the Weasleys’ crabapple tree?",Gold,TRUE,FR,FALSE,keep
787,898,Which spell causes objects to swell in size?,Engorgio,FALSE,FR,FALSE,keep
788,899,What is the putrid green fluid produced by the mimbulus mumbletonia?,Stinksap,TRUE,FR,FALSE,keep
789,901,What does the spell Colloportus do?,Lock and seal doors,FALSE,FR,FALSE,keep
790,902,What is the name of the Weasley twins’ magic joke shop?,Weasleys’ Wizard Wheezes,FALSE,FR,FALSE,keep
791,903,The Muffliato Charm fills its targets' ears with what?,Unidentifiable Buzzing,FALSE,FR,FALSE,keep
792,904,"In Order of the Phoenix, Hermione gets fed up with Ron’s utter inability to understand girls’ feelings. What household item does she famously compare his emotional range to?",A teaspoon,FALSE,FR,FALSE,keep
793,905,What was the name of the wizard who created the Philosopher's Stone?,Nicolas Flamel,FALSE,FR,FALSE,edit
794,908,"Which sport does Dudley take up in Order of the Phoenix, presumably to expand his bullying range from verbal abuse to uppercuts?",Boxing,FALSE,FR,FALSE,edit
795,909,What name does Buckbeak get after being saved from execution?,Witherwings,TRUE,FR,FALSE,edit
796,910,What are the optimal growing conditions for Devil's Snare?,Dark and damp,FALSE,FR,FALSE,keep
797,911,What event followed the Soap Blizzard of 1378?,Economic Crash,FALSE,FR,FALSE,delete
798,912,What was the name of Sirius Black's furry alter ego?,Padfoot,FALSE,FR,FALSE,keep
799,913,Who does Harry encounter in the Prefect's bathroom?,Moaning Myrtle,FALSE,FR,FALSE,keep
800,914,What is Gilderoy Lockhart’s favorite color?,Lilac,FALSE,FR,FALSE,keep
801,915,"In Harry Potter and the Prisoner of Azkaban, Harry and his friends visit Honeydukes sweet shop in Hogsmeade. They spot a sweet that is famous for one weird trick: it makes you get uncontrollable hiccups! What is this sweet called?",Hiccup Sweet,FALSE,FR,FALSE,edit
802,916,What is a healing spell commonly used in the Hospital Wing?,Episkey,FALSE,FR,FALSE,keep
803,917,Who is the house ghost of Hufflepuff?,The Fat Friar,TRUE,FR,FALSE,keep
804,918,How much gold do the Weasleys win in the Daily Prophet Grand Prize Galleon Draw?,700 galleons,FALSE,FR,TRUE,edit
805,919,How often do the flowers of the Fluttery Bush Bloom?,Once per century,FALSE,FR,FALSE,keep
806,920,What causes the nightly movement of the stars across the sky?,The rotation of the Earth.,FALSE,FR,FALSE,delete
807,921,On what date did the Battle of Hogwarts end with Voldemort’s death?,"May 2, 1998",FALSE,FR,FALSE,keep
808,922,What is the name of Fred and George Weasley’s shop?,Weasley’s Wizard Wheezes,TRUE,FR,FALSE,keep
809,923,"Throughout his school years, Harry owns two brooms. Which are they?",Nimbus 2000 and Firebolt,FALSE,FR,FALSE,keep
810,924,What is the shape of the knocker on the door to the Ravenclaw Common Room?,Eagle,FALSE,FR,FALSE,keep
811,925,"In the movie, who hugs Draco Malfoy?",Voldemort (and it’s super awkward),FALSE,FR,FALSE,delete
812,926,Where do first-years have Herbology class?,Greenhouse One,FALSE,FR,FALSE,keep
813,927,Which wand wood is considered unlucky?,The Elder wand,FALSE,FR,FALSE,edit
814,928,Who is the autor of 'Beginners Guide to Transfigurations'?,Emeric Switch,FALSE,FR,FALSE,keep
815,929,What is Lily Potter's birthday?,"January 30, 1960",FALSE,FR,FALSE,edit
816,930,What type of creature is Fluffy?,A three-headed dog,TRUE,FR,FALSE,edit
817,931,What does Professor Vector Teach?,Arithmancy.,TRUE,FR,FALSE,keep
818,933,Do ancient runes have magical properties themselves?,"No, they don't.",FALSE,YN,FALSE,keep
819,934,Wiggentrees are guarded by what creature?,Bowtruckle,TRUE,FR,FALSE,edit
820,935,What house was Moaning Myrtle sorted into?,Ravenclaw,FALSE,FR,FALSE,keep
821,936,Who is the Transfiguration Professor?,Minerva McGonagall,FALSE,FR,FALSE,keep
822,937,Where is the entrance to the Chamber of Secrets hidden?,The girls' bathroom,TRUE,FR,FALSE,keep
823,938,Who invented Sleakeazy's Hair Potion?,Fleamont Potter,FALSE,FR,FALSE,keep
824,939,"In the book, who becomes the temporary guard to the Gryffindor common room after the Fat Lady’s painting is damaged?",Sir Cadogan,TRUE,FR,FALSE,keep
825,940,Which four characters hold the position of Minister of Magic throughout the books?,"Cornelius Fudge, Rufus Scrimgeour, Pius Thicknesse and Kingsley Shacklebolt",FALSE,FR,FALSE,keep
826,942,"During the chaos of the Battle of Hogwarts, Hermione Granger brilliantly used a rarely seen spell to block pursuing Death Eaters. Which incantation allowed her to transform a simple tapestry into an instantly rigid, stone-hard barrier?",Duro,FALSE,FR,FALSE,edit
827,943,Name the Defense Against the Dark Arts teachers during Harry's six years at Hogwarts.,"Professor Quirinus Quirrell, Professor Gilderoy Lockhart, Professor Remus Lupin, Barty Crouch Jr. in disguise as Professor Mad-Eye Moody, Professor Dolores Umbridge, Professor Severus Snape.",FALSE,FR,FALSE,keep
828,944,Hermione discovered that the Basilisk was moving around the castle using what?,The Plumbing,FALSE,FR,FALSE,keep
829,945,What's the address of the Black family home?,12 Grimmauld Place,FALSE,FR,FALSE,keep
830,946,The wizarding version of marbles is called what?,Gobstones.,FALSE,FR,FALSE,keep
831,947,"In the wizarding world, speaking to snakes is a skill called what; famously practiced by who?","Parseltongue, Lord Voldemort.",FALSE,FR,FALSE,keep
832,948,"Which basic jinx, often learned by younger wizards, is designed to suddenly disorient its victim, causing them to lose their footing and tumble?",The Trip Jinx,FALSE,FR,FALSE,edit
833,949,Emeric the Evil was killed in a duel against whom?,Egbert the Egregious,TRUE,FR,FALSE,keep
834,950,What is a potion that cause boils of brewed incorrectly?,Cure for Boils,FALSE,FR,FALSE,delete
835,951,What would Peevsey do at the International Warlock Convention?,Wreak havoc,FALSE,FR,FALSE,delete
836,952,Ron was jealous because Hermione went to the Yule Ball with whom?,Viktor Krum,TRUE,FR,FALSE,keep
837,953,"During the Second Task of the Triwizard Tournament, what fiercely protective and intelligent magical species presented a formidable obstacle to champions attempting to retrieve their hostages",Merpeople ,FALSE,FR,FALSE,edit
838,955,"In Defence Against the Dark Arts, students are taught that the best counter-curse requires not just power, but also what crucial quality in its execution?",Precision,FALSE,FR,FALSE,edit
839,956,What is the branch of magic that deals with altering the form or appearance of an object?,Transfiguration,FALSE,FR,FALSE,keep
840,957,Hermione places a jinx on the piece of parchment members of Dumbledore’s Army sign. What happens to those who betray the group?,Pustules will form the word sneak across their foreheads.,FALSE,EX,FALSE,edit
841,958,From which London station does the Hogwarts Express depart?,King's Cross Station,FALSE,FR,FALSE,keep
842,959,"For Harry's 17th birthday, what colour did Hermione turn the leaves of the Weasley’s crabapple tree?",Gold.,FALSE,FR,FALSE,keep
843,960,Why did Hermione miss the lesson on Cheering Charms?,Draco's cruel behavior led her to miss the class.,FALSE,EX,FALSE,keep
844,961,Which potion would make Rowan feel better?,Pepperup Potion.,FALSE,FR,FALSE,delete
845,964,What is Draco Malfoy’s mother’s name?,Narcissa,FALSE,FR,FALSE,keep
846,965,What spell did I create with Badeea?,Flipendo Maxima.,FALSE,FR,FALSE,delete
847,966,What book did Beedle the Bard write?,The Tales of Beedle the Bard,FALSE,FR,FALSE,keep
848,967,Which Wizard used the Tarantallegra spell in 79 AD to conjure a dance within Mt. Vesuvius?,Zaccaria Innocenti,FALSE,FR,FALSE,delete
849,968,Who was in love with Helena Ravenclaw?,The Bloody Baron,FALSE,FR,FALSE,keep
850,969,What barrel do you need to tap to enter the Hufflepuff common room?,"Two from the Bottom, Middle of the Second Row",FALSE,FR,FALSE,delete
851,970,What day did James and Lily Potter die?,October 31,FALSE,FR,FALSE,edit
852,971,Where did Harry Potter live with his muggle relatives the Dursleys?,Privet Drive,TRUE,FR,FALSE,edit
853,972," In Harry Potter and the Deathly Hallows, what powerful magical essence did Hermione Granger immediately use from her beaded bag to seal and instantly heal the venomous wound Harry received from Nagini in Godric's Hollow?",Dittany,FALSE,FR,FALSE,edit
854,973,Who makes laws for the magical world?,The Ministry of Magic.,FALSE,FR,FALSE,keep
855,975,Which spell would you use to tame Devil's Snare?,Incendio,FALSE,FR,FALSE,keep
856,976,What is Draco Malfoy's wand made of?,Hawthorne,FALSE,FR,FALSE,keep
857,978,When is Harry's birthday?,"July 31, 1980.",FALSE,FR,FALSE,keep
858,980,What is the effect of the Stupefy spell?,Stuns the target,FALSE,FR,FALSE,edit
859,981,"What adjective best describes the high-pitched, piercing voices of Cornish Pixies, as experienced by Hogwarts students in Professor Lockhart's Defence Against the Dark Arts class?",Shrill,FALSE,EX,FALSE,edit
860,982,Which is a possible side effect of Pepperup Potions?,Steam Coming Out of Ears,TRUE,FR,FALSE,edit
861,983,What does Reparifarge do?,Undo Transfigurations,FALSE,FR,FALSE,delete
862,984,Which witch created the cure for dragon pox?,Gunhilda de Gorsemoor,FALSE,FR,FALSE,keep
863,985,"What is the primary effect of the Full Body-Bind Curse, Petrificus Totalus?", It completely paralyzes the target (or causes complete rigidity/immobility).,FALSE,EX,FALSE,edit
864,987,Who plays Professor Dumbledore in Harry Potter and the Prisoner of Azkaban and the subsequent Harry Potter movies?,Michael Gambon,FALSE,FR,FALSE,edit
865,988,What is the purpose of the spell Finite Incantatem?,Stop spells,TRUE,FR,FALSE,edit
866,989,Which creature is known to steal things?,Niffler,FALSE,FR,FALSE,keep
867,990,"During the Quidditch match in Harry Potter and the Prisoner of Azkaban where the Dementors appear, who is the seeker of the opposing team?",Cedric Diggory ,FALSE,FR,FALSE,edit
868,991,What did you find in the buried Cursed Vault?,A Merperson's Trident,FALSE,FR,FALSE,delete
869,993,What is the Patronus of Severus Snape?,Doe,TRUE,FR,FALSE,edit
870,994,What is the maiden name of sisters Lily Potter and Petunia Dursley?,Evans,FALSE,FR,FALSE,keep
871,995,Who destroyed the Horcrux in Helga Hufflpuff's Cup?,Hermione Granger,TRUE,FR,FALSE,keep
872,997,Who killed the Grey Lady?,The Bloody Baron,FALSE,FR,FALSE,keep
873,999,Transfiguration students practise turning what insect into buttons?,Beetle,FALSE,FR,FALSE,edit
874,1000,"In Harry Potter and the Order of the Phoenix, which of Harry's Gryffindor dorm-mates initially does not believe that Lord Voldemort has returned?""",Seamus Finnigan,FALSE,FR,FALSE,edit
875,1001,Who is the potions professor at Hogwarts?,Severus Snape,TRUE,FR,FALSE,keep
876,1002,Who lead the Gargoyle Strike?,A group of wildcat Gargoyles.,FALSE,FR,FALSE,delete
877,1003,What makes the Moon so bright in the night sky?,It reflects light from the Sun.,FALSE,FR,FALSE,delete
878,1004,What did Dumbledore bequeath to Ron?,Deluminator,TRUE,FR,FALSE,keep
879,1005,What is used to track House Points for the Hogwarts House Cup?,Hourglass filled with gems.,FALSE,FR,FALSE,keep
880,1006,What did Dumbledore leave for Ron in his will?,Deluminator,FALSE,FR,FALSE,keep
881,1007,Which incantation banishes an object?,Depulso,FALSE,FR,FALSE,keep
882,1008,What is the counter-charm to Lumos?,Nox,FALSE,FR,FALSE,keep
883,1009,What classification does the Ministry apply to Dementors?,Non-Being,FALSE,FR,FALSE,keep
884,1011,What is the full name of Nearly Headless Nick?,Sir Nicholas de Mimsy-Porpington,TRUE,FR,FALSE,keep
885,1013,Which one of this spell is used to transfigure and object into a rabbit?,Lapifors,FALSE,FR,FALSE,delete
886,1014,What is the name of the British Ministry of Magic's high court of law and parliament?,Wizengamot,FALSE,FR,FALSE,keep
887,1015,What is the name of the couple that attends dinner at the Dursley's when Dobby shows up to stop Harry from returning to Hogwarts?,Mr. and Mrs. Mason,FALSE,FR,FALSE,keep
888,1016,What's the name of the wizarding newspaper?,The Daily Prophet,TRUE,FR,FALSE,edit
889,1018,Who can master a wand with a Thestral tail hair core?,One who has faced death,FALSE,EX,FALSE,edit
890,1019,In what year was Gringotts Wizarding Bank founded?,1474,TRUE,FR,TRUE,edit
891,1020,In which scenario would you use Cistem Aperio?,To Open a Chest,TRUE,FR,FALSE,keep
892,1021,What is the American term for Muggles?,No-Majs.,FALSE,FR,FALSE,keep
893,1022,Who is Neville Longbottom's father?,Frank Longbottom,TRUE,FR,FALSE,keep
894,1023,What is the name of the pub at the entrance to Diagon Alley?,The Leaky Cauldron.,TRUE,FR,FALSE,edit
895,1024,Who is the first person to ever successfully break into Gringotts?,Quirinus Quirrell,FALSE,FR,FALSE,keep
896,1025,Where do Harry Potter and Cho Chang have their first kiss?,In the Room of Requirement,FALSE,FR,FALSE,keep
897,1026,What spell wards off spiders?,Arania Exumai,FALSE,FR,FALSE,keep
898,1027,What does the Knitting Charm enchant?,The knitting needles.,FALSE,FR,FALSE,delete
899,1028,What trait did Godric Gryffindor value most in a student?,Courage,FALSE,FR,FALSE,keep
900,1029,What did Sirius Black’s mother do to his name on the Black family tapestry?,Burned it away,FALSE,EX,FALSE,edit
901,1030,Who wrote 'Advanced Potion Making'?,Libatius Borage,FALSE,FR,FALSE,keep
902,1031,Who are the Chasers on the Gryffindor Quidditch team when Harry joins?,"Alicia Spinnet, Angelina Johnson, and Katie Bell",FALSE,FR,FALSE,keep
903,1032,What did Ginny name her two pets?,Pigwidgeon and Arnold,TRUE,FR,FALSE,edit
904,1033,Voldemort stole Helga Hufflepuff's cup from an old woman named Hepzibah Smith. What was the name of her house-elf?,Hokey,FALSE,FR,FALSE,keep
905,1035,"In Book 4, which two teams compete for the Quidditch World Cup?",Bulgaria and Ireland.,FALSE,FR,FALSE,keep
906,1036,Which puffy plant produces instantly-blooming beans?,Puffapods,FALSE,FR,FALSE,keep
907,1037,What colour is Garrotting Gas?,It's colourless.,FALSE,FR,FALSE,delete
908,1038,Where is the Hufflepuff common room?,By the kitchens in the basement,FALSE,EX,FALSE,keep
909,1039,What Hogwarts house was Uric the Oddball in?,Ravenclaw,FALSE,FR,FALSE,delete
910,1041,When was the first full description of the game of Quidditch written?,1398,FALSE,FR,TRUE,edit
911,1042,How does fireproof potion taste?,Icy,FALSE,EX,FALSE,delete
912,1043,Who is the Flying instructor?,Madam Hooch,TRUE,FR,FALSE,keep
913,1044,What form does the Weasley Twins' Patronus take?,Magpie,FALSE,FR,FALSE,keep
914,1045,Why did the Werewolf Code of Conduct fail?,No werewolves signed it.,TRUE,EX,FALSE,keep
915,1046,Who is the students' favourite person to prank?,Filch,FALSE,FR,FALSE,delete
916,1048,"What is the name of the popular, sweet drink usually served in Hogsmeade?",Butterbeer.,FALSE,FR,FALSE,keep
917,1049,What is a secret keeper?,"A person magically entrusted with a secret by the immensely powerful Fidelius Charm, making them the only person who can reveal that secret, thereby making it impossible for others to discover or even perceive.",FALSE,EX,FALSE,edit
918,1050,Which Hogwarts house does Luna Lovegood belong to?,Ravenclaw,FALSE,FR,FALSE,keep
919,1051,What spell does Hermione use to fix Harry's glasses in the Sorcerer's Stone?,Oculus Reparo,FALSE,FR,FALSE,keep
920,1052,What class does Professor McGonagall teach?,Transfiguration,FALSE,FR,FALSE,keep
921,1053,Who infected Remus Lupin with Lycanthropy?,Fenrir Greyback,FALSE,FR,FALSE,keep
922,1055,When is Harry's birthday?,July 31,TRUE,FR,FALSE,keep
923,1056,What is taught in this class?,Subtle science,FALSE,FR,FALSE,delete
924,1057,What kind of magical creature is Aragog?,Acromantula,FALSE,FR,FALSE,keep
925,1058,What is one of the creatures that lives in the lake at Hogwarts?,Merpeople,FALSE,FR,FALSE,delete
926,1059,What is linked to the 14th century?,The growth of Gringotts,FALSE,FR,FALSE,delete
927,1060,Where in Kings Cross Station does the Hogwarts Express stop?,Platform 9 and ¾.,TRUE,FR,FALSE,keep
928,1061,What did Salazar Slytherin value most in a student?,Cunning,FALSE,FR,FALSE,keep
929,1062,Which ingredient does Snape make us crush in a Wideye Potion?,Snake Fangs,FALSE,FR,FALSE,delete
930,1063,It's considered good omen if a bird is flying in which direction?,East,FALSE,FR,FALSE,delete
931,1064,What color is the potion for dreamless sleep?,Purple,TRUE,FR,FALSE,edit
932,1065,"At the Triwizard Tournament, which dragon breed, distinct for its smooth scarlet scales and a large frill around its snout, faced Durmstrang champion Viktor Krum during the First Task?",Chinese Fireball,FALSE,FR,FALSE,edit
933,1066,What is the British term for a nonmagical person?,Muggle,FALSE,FR,FALSE,keep
934,1067,What is the name of the three-headed dog that guards the trapdoor in the Sorcerer's Stone?,Fluffy,TRUE,FR,FALSE,keep
935,1068,When did Rowena Ravenclaw's fellow Founders and her found Hogwarts?,10th Century,TRUE,FR,FALSE,keep
936,1069,Who is the author of 'Moste Potente Potions'?,Phineas Bourne,FALSE,FR,FALSE,keep
937,1070,"In Harry Potter and the Philosopher's Stone, what was the first password used to enter the Gryffindor common room?",Caput Draconis,FALSE,FR,FALSE,edit
938,1071,"Harry, Ron, and Hermione help save the Philosopher’s Stone from being stolen. How old was its co-creator, Nicholas Flamel, when he decided to destroy it?",665,FALSE,FR,TRUE,edit
939,1073,"Which of the following subjects is NOT a Hogwarts elective: Arithmancy, Charms, Divination, or Muggle Studies?",Charms,FALSE,MCQ,FALSE,edit
940,1074,What is the name of the Apparition instructor who comes to Hogwarts in Harry’s sixth year?,Wilkie Twycross.,FALSE,FR,FALSE,keep
941,1075,What is Luna Lovegood's father's name?,Xenophilius Lovegood.,TRUE,FR,FALSE,keep
942,1078,What position does Harry play on the Gryffindor Quidditch team?,Seeker.,FALSE,FR,FALSE,keep
943,1081,What form of magical transportation is illegal?,Flying carpets,FALSE,FR,FALSE,keep
944,1082,What type of potion does Golpalott's Third Law pertain to?,Antidotes,FALSE,FR,FALSE,keep
945,1083,Who is the founder of the Slytherin house?,Salazar Slytherin,FALSE,FR,FALSE,keep
946,1084,What does Professor Kettleburn wish to do after retiring from Hogwarts?,Enjoy more time with his remaining limbs,FALSE,FR,FALSE,keep
947,1085,"Which of the following is NOT a form of Transfiguration: Switching, Vanishing, Enchantment, Conjuration.",Enchantment,FALSE,MCQ,FALSE,keep
948,1086,How do you tell if a door is Imperturbable?,Test if it repels objects and sounds,FALSE,EX,FALSE,keep
949,1087,"Which of the following plants is known for its tendency to slap people: Fanged Geranium, Bubotuber, Bouncing Bulbs, Snargaluff?",Bouncing Bulbs,FALSE,MCQ,FALSE,keep
950,1088,"Which of the following is NOT a type of broom? Nimbus, Cleansweep Seven, Occamy, Firebolt.",Occamy,FALSE,MCQ,FALSE,keep
951,1089,"According to the Ministry of Magic's classification system, what type of entity is a Boggart?",Non-being,FALSE,FR,FALSE,keep
952,1090,Where is the best place to buy flesh-eating slug repellent?,Knockturn Alley,FALSE,FR,FALSE,keep
953,1091,"In Harry Potter and the Half-Blood Prince, which amusingly titled book did Ron Weasley worry his mother might have sent him for Slughorn's N.E.W.T. Potions class by mistake? Madcap Magic for Wacky Warlocks, Charm Your Own Cheese, Where There's a Wand, There's a Way, Basic Hexes for the Busy and Vexed.",Charm Your Own Cheese,FALSE,MCQ,FALSE,keep
954,1092,How many times did Wendelin the Weird allow herself to be caught by witch-hunters?,47,FALSE,FR,TRUE,keep
955,1093,"Which of these words best describes Slytherin House: Daring, Patient, Resourceful, or Witty?",Resourceful,FALSE,MCQ,FALSE,keep
956,1094,"Which of these spells is NOT primarily classified as a standard utility Charm? Accio, Lumos, Geminio, Alohomora.",Geminio,FALSE,MCQ,FALSE,keep
957,1095,"Which of the following spells is not used in Transfiguration Class: Vera Verto, Evanesco, Confundo, or Avis?",Confundo,FALSE,MCQ,FALSE,keep
958,1096,"Which of these potions does NOT contain Valerian Sprigs as a listed ingredient? Draught of Living Death, Elixir to Induce Euphoria, Sleeping Draught, Polyjuice Potion.",Polyjuice Potion,FALSE,MCQ,FALSE,keep
959,1097,"Which of these spells is most similar to Flipendo, the Knockback Jinx? Depulso, Accio, Incendio, Stupefy.",Depulso,FALSE,MCQ,FALSE,keep
960,1098,"Which statement is true about conjured objects: They are permanent if the caster is powerful enough, Food is the easiest thing to conjure perfectly, They vanish in time, or They are always invisible to Muggles?",They vanish in time,FALSE,MCQ,FALSE,keep
961,1099,"Which of these creatures is notably proud and easy to offend if not treated politely: Niffler, Grindylow, Hippogriff, Bowtruckle?",Hippogriff,FALSE,MCQ,FALSE,keep
962,1100,"Bouncing Bulbs are notoriously difficult for which of these Herbology actions: Watering, Pruning, Potting, or Fertilizing?",Potting,FALSE,MCQ,FALSE,keep
963,1101,Why does Luna Lovegood wear shoes to bed?,She sleepwalks,FALSE,EX,FALSE,keep
964,1102,What ingredient do you need to mix with Dittany to cure Werewolf bites?,Powdered Silver,FALSE,FR,FALSE,keep
965,1103,Did Muggles use ancient runes as well??,"Yes, they did",FALSE,YN,FALSE,keep
966,1104,"How does one typically become a Metamorphmagus? Casting a transformation spell, Using a magical potion, Born with the ability, or Learning from a skilled Metamorphmagus?",Born with the ability,FALSE,MCQ,FALSE,keep
967,1105,"On his 11th birthday, how many presents did Dudley Dursley receive on in total?",38,FALSE,FR,TRUE,keep
968,1106,"In Harry Potter and the Philosopher's Stone, what is the first line of the book?","Mr. and Mrs. Dursley, of number four, Privet Drive, were proud to say that they were perfectly normal, thank you very much.",FALSE,FR,FALSE,keep
969,1107,How many Horcruxes have been destroyed at the end of Harry Potter and the Half-Blood Prince?,2 (Tom Riddle's diary and Marvolo Gaunt's ring),FALSE,FR,TRUE,keep
970,1108,How old was Luna when she lost her mom?,9,FALSE,FR,TRUE,keep
971,1109,How did I become a metamorphagus?,You were born one.,TRUE,FR,FALSE,edit
972,1110,How many Horcruxes did Voldemort create intentionally?,6,FALSE,FR,TRUE,keep
973,1111,How old was Harry when he got his first letter from Hogwarts?,11,FALSE,FR,TRUE,keep
974,1112,How many Philosopher's Stones have been known to exist?,1,FALSE,FR,TRUE,keep
975,1113,For how many points does a Quidditch team score when the Quaffle goes through a hoop?,10,FALSE,FR,TRUE,edit
976,1114,How many presents did Dudley Dursley receive on his birthday in total?,"38. It was 36 (1 less than last year), but then Mrs. Dursley bought him 2 new presents to make up for it.",TRUE,FR,TRUE,edit
977,1115,How many Lionfish Spines are used in one batch of Herbicide Potion?,4,FALSE,FR,TRUE,edit
978,1116,How long did the longest Quidditch game last?,6 months,FALSE,FR,TRUE,edit
979,1117,How many teams are in the British and Irish Quidditch League?,13,FALSE,FR,TRUE,edit
980,1118,What did the Dursleys give Harry for Christmas in his first year at Hogwarts?,50 Pence,FALSE,FR,TRUE,edit
981,1119,How many siblings does Ron Weasley have?,6,FALSE,FR,TRUE,edit
982,1120,What is the first line of the book?,"“Mr. and Mrs. Dursley, of number 4, Privet Drive, were proud to say that they were perfectly normal, thank you very much.”",FALSE,FR,FALSE,edit
983,1121,How many Muggles see the flying Ford Anglia as Harry and Ron make their way to school?,7,FALSE,FR,TRUE,keep
984,1122,How many Principal Exceptions are there to Gamp's Law of Elemental Transfiguration?,5,FALSE,FR,TRUE,keep
985,1123,How many Deathly Hallows did Albus Dumbledore possess?,3,FALSE,FR,TRUE,keep
986,1124,Switching spells simultaneously transfigure how many objects?,2,FALSE,FR,TRUE,keep
987,1125,How long should a Polyjuice Potion stew before usage?,1 Month,FALSE,FR,TRUE,keep
988,1126,How many Horcruxes have been destroyed at the end of this story?,2: the diary and the ring,TRUE,FR,TRUE,edit
989,1127,How many times did Gilderoy Lockhart win Witch Weekly's Most Charming Smile Award?,5,FALSE,FR,TRUE,keep
990,1128,"In the book Prisoner of Azkaban, what happens to the mummy Boggart when Parvati Patil casts the Riddikulus charm?",It trips over its bandages,FALSE,EX,FALSE,edit
991,1129,How was Hermione able to take extra lessons in Harry Potter and the Prisoner of Azkaban?,She used a time-turner,FALSE,EX,FALSE,keep
992,1130,"Which of these is an ingredient in Befuddlement Draughts: Powdered Bicorn Horn, Bezoar, Sneezewort, or Dittany?",Sneezewort,FALSE,MCQ,FALSE,keep
993,1131,"Which of these charms is the dancing-feet jinx? Tarantallegra, Rictusempra, Locomotor, or Serpensortia?
",Tarantallegra,FALSE,MCQ,FALSE,keep
994,1132,"Which of the following was a key reason why 14th-century witch burnings were often pointless against actual witches and wizards: The Protego Charm, Apparition, The Flame-Freezing Charm, or Fire-Protection Potion?",Flame-Freezing Charm,FALSE,MCQ,FALSE,keep
995,1133,"Which of the following traits does the Occamy exhibit: Animagus Transformation, Blast-Ended Propulsion, Choranaptyxis, or Emotional Empathy?",Choranaptyxis,FALSE,MCQ,FALSE,keep
996,1134,"Which of these plants bloom instantly: Mandrake, Devil’s Snare, Puffapod, or Bubotuber?",Puffapod,FALSE,MCQ,FALSE,keep
997,1135,"Which of the following is NOT a Horcrux: The Diary of Tom Riddle, The Ring of Marvolo Gaunt, The Gryffindor Goblet, or The Locket of Slytherin?",The Gryffindor Goblet,FALSE,MCQ,FALSE,keep
998,1136,"Which of these is needed for successful broom casting?Which of these is needed for successful broom casting: speed, balance, courage, or strength?",Balance,FALSE,MCQ,FALSE,keep
999,1137,"Which of the following is NOT a type of Transfiguration: human transfiguration, summoning, vanishing, or animagus transformation?",Summoning,FALSE,MCQ,FALSE,keep
1000,1138,"Which of these is an ancient predecessor to Quidditch: Creaothceann, Muggle Soccer, Wizard Chess, or Gobstones?",Creaothceann.,FALSE,MCQ,FALSE,keep
1001,1139,"Which of the following is another dive commonly used by Seekers: Porskoff Ploy, Bludger Backbeat, Spiral Dive, or Kestrel Plunge?",Spiral Dive,FALSE,MCQ,FALSE,keep
1002,1140,"Screechsnaps are capable of which of the following: moving, changing colors, making noise, or flying?",Move & Make Noise,FALSE,MCQ,FALSE,keep
1003,1141,"Which of these titles or identities has NOT been held by Harry Potter: Seeker for Gryffindor, SPEW Treasurer, Prefect, or Triwizard Champion?",SPEW Treasurer,FALSE,MCQ,FALSE,keep
